Source.Name,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
E0 (15).csv,E0,23/04/2016,Bournemouth,Chelsea,1,4,A,1,2,A,,R East,13,16,4,4,,,10,7,11,4,,,1,0,0,0,,,,,,2.65,3.3,2.5,3,3.5,2.4,,,,3.1,3.1,2.4
E0 (15).csv,E0,23/04/2016,Liverpool,Newcastle,2,2,D,2,0,H,,A Marriner,13,6,4,3,,,5,4,8,17,,,1,1,0,0,,,,,,1.5,4,6.1,1.57,4.33,6,,,,1.6,4,5.5
E0 (15).csv,E0,23/04/2016,Man City,Stoke,4,0,H,2,0,H,,R Madley,11,14,6,2,,,9,4,8,8,,,0,0,0,0,,,,,,1.3,5,9,1.33,5.5,10,,,,1.33,5,9
E0 (15).csv,E0,24/04/2016,Leicester,Swansea,4,0,H,2,0,H,,M Clattenburg,18,9,9,1,,,4,6,15,10,,,1,2,0,0,,,,,,1.7,3.6,4.7,1.75,3.6,5.5,,,,1.75,3.5,5
E0 (15).csv,E0,24/04/2016,Sunderland,Arsenal,0,0,D,0,0,D,,M Dean,12,20,3,7,,,7,7,10,8,,,2,4,0,0,,,,,,4.3,3.65,1.75,4.5,3.8,1.8,,,,4.5,3.5,1.8
E0 (15).csv,E0,25/04/2016,Tottenham,West Brom,1,1,D,1,0,H,,M Jones,19,16,2,3,,,9,7,8,13,,,0,1,0,0,,,,,,1.25,5.5,10.3,1.25,6,15,,,,1.25,5.5,13
E0 (15).csv,E0,30/04/2016,Arsenal,Norwich,1,0,H,0,0,D,,M Jones,14,12,3,3,,,7,3,8,7,,,1,0,0,0,,,,,,1.22,5.5,12,1.25,5.75,12,,,,1.29,5,12
E0 (15).csv,E0,30/04/2016,Everton,Bournemouth,2,1,H,1,1,D,,N Swarbrick,12,16,5,2,,,3,5,4,8,,,1,0,0,0,,,,,,1.9,3.45,3.8,1.95,3.6,3.6,,,,2.05,3.1,4
E0 (15).csv,E0,30/04/2016,Newcastle,Crystal Palace,1,0,H,0,0,D,,M Dean,10,9,4,3,,,4,8,11,12,,,2,0,0,0,,,,,,1.9,3.45,3.8,2,3.3,3.75,,,,2.05,3.1,4
E0 (15).csv,E0,30/04/2016,Stoke,Sunderland,1,1,D,0,0,D,,C Pawson,11,14,3,5,,,2,8,13,13,,,2,2,0,0,,,,,,2.6,3.2,2.6,2.62,3.1,2.7,,,,2.62,3.1,2.8
E0 (15).csv,E0,30/04/2016,Watford,Aston Villa,3,2,H,1,1,D,,A Taylor,18,7,6,2,,,8,4,14,10,,,2,3,0,1,,,,,,1.6,3.9,5,1.7,3.6,5,,,,1.7,3.5,5.5
E0 (15).csv,E0,30/04/2016,West Brom,West Ham,0,3,A,0,2,A,,L Mason,15,8,5,4,,,8,6,14,7,,,0,0,0,0,,,,,,3.1,3.3,2.2,3.8,3.3,1.95,,,,3.7,3.2,2.1
E0 (15).csv,E0,01/05/2016,Man United,Leicester,1,1,D,1,1,D,,M Oliver,21,14,6,3,,,6,5,16,10,,,3,0,0,1,,,,,,1.9,3.45,3.8,2,3.3,3.8,,,,2.15,3.1,3.6
E0 (15).csv,E0,01/05/2016,Southampton,Man City,4,2,H,2,1,H,,A Marriner,14,6,7,5,,,8,2,12,9,,,2,1,0,0,,,,,,2.65,3.3,2.5,2.62,3.3,2.62,,,,2.75,3.1,2.7
E0 (15).csv,E0,01/05/2016,Swansea,Liverpool,3,1,H,2,0,H,,R East,18,11,9,3,,,4,7,12,13,,,2,2,0,1,,,,,,3.1,3.3,2.2,3,3.4,2.3,,,,3.1,3.1,2.4
E0 (15).csv,E0,02/05/2016,Chelsea,Tottenham,2,2,D,0,2,A,,M Clattenburg,13,16,5,5,,,7,8,9,20,,,3,9,0,0,,,,,,2.6,3.2,2.6,2.62,3.4,2.6,,,,2.75,3.1,2.7
E0 (15).csv,E0,07/05/2016,Aston Villa,Newcastle,0,0,D,0,0,D,,R Madley,2,9,0,3,,,0,5,8,13,,,1,1,0,0,,,,,,5,3.9,1.6,5.5,4,1.65,,,,6,3.6,1.62
E0 (15).csv,E0,07/05/2016,Bournemouth,West Brom,1,1,D,0,1,A,,M Clattenburg,12,12,4,4,,,5,3,5,8,,,2,1,0,0,,,,,,1.9,3.15,4.2,1.95,3.5,4.33,,,,1.91,3.2,4.33
E0 (15).csv,E0,07/05/2016,Crystal Palace,Stoke,2,1,H,0,1,A,,K Friend,17,12,4,3,,,4,3,8,18,,,2,3,0,0,,,,,,1.85,3.45,4,2.1,3.4,3.8,,,,2.1,3.25,3.6
E0 (15).csv,E0,07/05/2016,Leicester,Everton,3,1,H,2,0,H,,A Marriner,32,9,8,5,,,12,4,4,12,,,0,3,0,0,,,,,,1.9,3.45,3.8,1.9,3.75,4.2,,,,1.91,3.2,4.33
E0 (15).csv,E0,07/05/2016,Norwich,Man United,0,1,A,0,0,D,,C Pawson,8,15,2,2,,,1,6,11,10,,,1,0,0,0,,,,,,3.7,3.5,1.9,4.33,3.6,1.91,,,,4.5,3.1,1.91
E0 (15).csv,E0,07/05/2016,Sunderland,Chelsea,3,2,H,1,2,A,,M Jones,15,9,4,8,,,3,3,11,9,,,4,1,0,1,,,,,,2.6,3.2,2.6,3,3.5,2.45,,,,3,3.2,2.38
E0 (15).csv,E0,07/05/2016,West Ham,Swansea,1,4,A,0,2,A,,M Oliver,25,13,7,6,,,13,3,11,8,,,3,0,0,0,,,,,,1.47,4,6.6,1.44,4.75,8,,,,1.44,4.33,7
E0 (15).csv,E0,08/05/2016,Liverpool,Watford,2,0,H,1,0,H,,L Mason,19,14,5,3,,,8,8,10,15,,,1,2,0,0,,,,,,1.4,4.4,7.3,1.53,4.5,6.5,,,,1.5,4,7
E0 (15).csv,E0,08/05/2016,Man City,Arsenal,2,2,D,1,1,D,,A Taylor,14,5,3,2,,,7,2,16,10,,,2,1,0,0,,,,,,2.4,3.2,2.85,2.5,3.5,2.9,,,,2.5,3.1,2.9
E0 (15).csv,E0,08/05/2016,Tottenham,Southampton,1,2,A,1,1,D,,J Moss,20,10,6,2,,,10,2,8,16,,,0,3,0,0,,,,,,1.9,3.45,3.8,2,3.6,4,,,,1.91,3.4,4
E0 (15).csv,E0,10/05/2016,West Ham,Man United,3,2,H,1,0,H,,M Dean,20,3,6,2,,,6,2,6,18,,,1,3,0,0,,,,,,3,3.2,2.3,3,3.4,2.45,,,,3,3.25,2.4
E0 (15).csv,E0,11/05/2016,Liverpool,Chelsea,1,1,D,0,1,A,,M Oliver,28,13,9,7,,,7,3,11,12,,,3,1,0,0,,,,,,1.9,3.45,3.8,1.91,3.6,3.6,,,,1.95,3.5,3.75
E0 (15).csv,E0,11/05/2016,Norwich,Watford,4,2,H,3,1,H,,R East,18,12,6,7,,,5,1,8,12,,,2,3,0,0,,,,,,1.8,3.6,4,1.8,3.6,4.33,,,,1.8,3.3,5
E0 (15).csv,E0,11/05/2016,Sunderland,Everton,3,0,H,2,0,H,,A Taylor,14,17,8,6,,,5,5,15,7,,,1,0,0,0,,,,,,1.55,4,5.4,1.7,3.8,4.75,,,,1.73,3.5,5
E0 (15).csv,E0,15/05/2016,Arsenal,Aston Villa,4,0,H,1,0,H,,M Clattenburg,16,5,7,2,,,5,4,12,6,,,0,1,0,0,,,,,,1.17,6.5,14,1.15,9,19,,,,1.14,7.5,19
E0 (15).csv,E0,15/05/2016,Chelsea,Leicester,1,1,D,0,0,D,,C Pawson,17,18,4,5,,,7,6,4,12,,,0,0,0,0,,,,,,2.1,3.3,3.3,2.3,3.75,3,,,,2.3,3.3,3.1
E0 (15).csv,E0,15/05/2016,Everton,Norwich,3,0,H,2,0,H,,L Mason,15,10,8,2,,,4,11,7,11,,,0,0,0,0,,,,,,1.85,3.45,4,1.8,4.2,4.2,,,,1.75,3.75,4.5
E0 (15).csv,E0,15/05/2016,Newcastle,Tottenham,5,1,H,2,0,H,,A Taylor,19,17,10,5,,,3,8,7,6,,,1,2,1,0,,,,,,4.5,3.5,1.75,4.33,4,1.8,,,,4.5,3.4,1.83
E0 (15).csv,E0,15/05/2016,Southampton,Crystal Palace,4,1,H,1,0,H,,M Oliver,18,16,5,4,,,2,5,7,14,,,1,2,0,0,,,,,,1.4,4.4,7.3,1.33,5.5,9.5,,,,1.36,4.8,8
E0 (15).csv,E0,15/05/2016,Stoke,West Ham,2,1,H,0,1,A,,M Jones,7,20,4,7,,,4,10,8,12,,,3,1,0,0,,,,,,2.9,3.3,2.3,3.4,3.75,2.1,,,,3.5,3.1,2.2
E0 (15).csv,E0,15/05/2016,Swansea,Man City,1,1,D,1,1,D,,M Dean,4,18,1,5,,,4,4,4,19,,,1,3,0,0,,,,,,7,4,1.45,6.5,4.33,1.53,,,,5.5,4.33,1.53
E0 (15).csv,E0,15/05/2016,Watford,Sunderland,2,2,D,0,1,A,,K Friend,21,6,6,4,,,7,4,11,10,,,1,0,0,0,,,,,,2.2,3.3,3.1,2.05,3.75,3.6,,,,1.95,3.75,3.6
E0 (15).csv,E0,15/05/2016,West Brom,Liverpool,1,1,D,1,1,D,,R Madley,13,7,1,3,,,7,5,11,14,,,3,1,0,0,,,,,,2.5,3.4,2.6,2.4,3.6,2.9,,,,2.4,3.1,3.1
E0 (15).csv,E0,17/05/2016,Man United,Bournemouth,3,1,H,1,0,H,,J Moss,12,7,5,0,,,7,1,9,8,,,1,0,0,0,,,,,,1.7,3.7,4.5,1.65,3.8,5.25,,,,1.67,4,4.75
E0 (16).csv,E0,13/08/2016,Burnley,Swansea,0,1,A,0,0,D,,J Moss,10,17,3,9,,,7,4,10,14,,,3,2,0,0,,,,,,2.5,3.3,2.65,2.45,3.25,3.1,,,,2.5,3.2,2.9
E0 (16).csv,E0,13/08/2016,Crystal Palace,West Brom,0,1,A,0,0,D,,C Pawson,14,13,4,3,,,3,6,12,15,,,2,2,0,0,,,,,,2.1,3.3,3.3,2,3.25,4.33,,,,2.05,3.1,4
E0 (16).csv,E0,13/08/2016,Everton,Tottenham,1,1,D,1,0,H,,M Atkinson,12,13,6,4,,,5,6,10,14,,,0,0,0,0,,,,,,2.65,3.3,2.5,3.1,3.4,2.4,,,,3.1,3.1,2.4
E0 (16).csv,E0,13/08/2016,Hull,Leicester,2,1,H,1,0,H,,M Dean,14,18,5,5,,,5,3,8,17,,,2,2,0,0,,,,,,3.3,3.3,2.1,4.5,3.5,1.91,,,,4.2,3.25,1.95
E0 (16).csv,E0,13/08/2016,Man City,Sunderland,2,1,H,1,0,H,,R Madley,16,7,4,3,,,9,6,11,14,,,1,2,0,0,,,,,,1.25,5.5,10.3,1.25,6.5,13,,,,1.25,5.5,13
E0 (16).csv,E0,13/08/2016,Middlesbrough,Stoke,1,1,D,1,0,H,,K Friend,12,12,2,1,,,9,6,18,14,,,3,5,0,0,,,,,,2.3,3.3,2.9,2.3,3.2,3.4,,,,2.4,3.1,3.1
E0 (16).csv,E0,13/08/2016,Southampton,Watford,1,1,D,0,1,A,,R East,24,5,6,1,,,6,2,8,12,,,1,2,0,1,,,,,,1.8,3.5,4.2,1.8,3.6,5,,,,1.83,3.4,4.5
E0 (16).csv,E0,14/08/2016,Arsenal,Liverpool,3,4,A,1,1,D,,M Oliver,9,16,5,7,,,5,4,13,17,,,3,3,0,0,,,,,,2.3,3.3,2.9,2.38,3.4,3.1,,,,2.5,3.1,3
E0 (16).csv,E0,14/08/2016,Bournemouth,Man United,1,3,A,0,1,A,,A Marriner,9,11,3,7,,,4,2,7,10,,,0,1,0,0,,,,,,4.5,3.5,1.75,4.8,3.6,1.8,,,,4.5,3.4,1.85
E0 (16).csv,E0,15/08/2016,Chelsea,West Ham,2,1,H,0,0,D,,A Taylor,16,7,6,3,,,7,1,16,16,,,5,2,0,0,,,,,,1.65,3.6,5.1,1.62,4,6,,,,1.67,3.6,5.5
E0 (16).csv,E0,19/08/2016,Man United,Southampton,2,0,H,1,0,H,,A Taylor,12,13,5,1,,,4,0,11,8,,,0,0,0,0,,,,,,1.4,4.4,7.3,1.53,4.2,7.5,,,,1.44,4.33,7.5
E0 (16).csv,E0,20/08/2016,Burnley,Liverpool,2,0,H,2,0,H,,L Mason,3,26,2,5,,,1,12,14,5,,,0,1,0,0,,,,,,5.6,3.9,1.55,6.5,4.1,1.57,,,,7,3.5,1.57
E0 (16).csv,E0,20/08/2016,Leicester,Arsenal,0,0,D,0,0,D,,M Clattenburg,8,13,1,4,,,2,7,11,7,,,1,2,0,0,,,,,,2.75,3.3,2.4,2.9,3.6,2.4,,,,2.88,3.2,2.5
E0 (16).csv,E0,20/08/2016,Stoke,Man City,1,4,A,0,2,A,,M Dean,8,12,3,6,,,7,7,12,13,,,3,4,0,0,,,,,,4.7,3.6,1.7,5.5,3.75,1.73,,,,5,3.5,1.73
E0 (16).csv,E0,20/08/2016,Swansea,Hull,0,2,A,0,0,D,,S Attwell,13,12,3,4,,,8,3,7,10,,,0,0,0,0,,,,,,1.8,3.5,4.2,1.8,3.5,5.2,,,,1.83,3.2,4.8
E0 (16).csv,E0,20/08/2016,Tottenham,Crystal Palace,1,0,H,0,0,D,,M Oliver,20,10,5,2,,,10,4,19,9,,,3,3,0,0,,,,,,1.5,4,6.1,1.45,4.5,8,,,,1.5,3.6,8.5
E0 (16).csv,E0,20/08/2016,Watford,Chelsea,1,2,A,0,0,D,,J Moss,6,13,2,4,,,0,5,20,10,,,4,3,0,0,,,,,,4.2,3.5,1.8,5.25,3.75,1.73,,,,5.5,3.3,1.73
E0 (16).csv,E0,20/08/2016,West Brom,Everton,1,2,A,1,1,D,,N Swarbrick,11,13,4,7,,,7,4,16,10,,,3,1,0,0,,,,,,2.85,3.2,2.4,3,3.2,2.6,,,,2.7,3.2,2.62
E0 (16).csv,E0,21/08/2016,Sunderland,Middlesbrough,1,2,A,0,2,A,,M Atkinson,18,8,5,3,,,8,1,11,14,,,1,1,0,0,,,,,,2.3,3.2,3,2.5,3.2,3.1,,,,2.6,3.2,2.75
E0 (16).csv,E0,21/08/2016,West Ham,Bournemouth,1,0,H,0,0,D,,C Pawson,15,8,2,5,,,1,6,15,15,,,3,1,0,1,,,,,,1.8,3.5,4.2,1.95,3.6,4.1,,,,1.91,3.2,4.33
E0 (16).csv,E0,27/08/2016,Chelsea,Burnley,3,0,H,2,0,H,,M Clattenburg,22,6,10,0,,,9,5,6,9,,,2,2,0,0,,,,,,1.25,5.5,10.3,1.29,5.5,13,,,,1.29,5,12
E0 (16).csv,E0,27/08/2016,Crystal Palace,Bournemouth,1,1,D,0,1,A,,M Dean,24,10,5,3,,,10,4,15,10,,,2,1,0,0,,,,,,2.4,3.3,2.75,2.38,3.25,3.25,,,,2.38,3.2,3.1
E0 (16).csv,E0,27/08/2016,Everton,Stoke,1,0,H,0,0,D,,M Oliver,21,8,9,1,,,9,2,14,11,,,2,1,0,0,,,,,,1.7,3.6,4.7,1.73,3.75,5.25,,,,1.75,3.6,4.75
E0 (16).csv,E0,27/08/2016,Hull,Man United,0,1,A,0,0,D,,J Moss,8,29,2,9,,,1,6,9,6,,,2,3,0,0,,,,,,6.1,4,1.5,8,4.5,1.45,,,,7,4,1.5
E0 (16).csv,E0,27/08/2016,Leicester,Swansea,2,1,H,1,0,H,,R East,13,9,6,3,,,4,6,14,10,,,2,2,0,0,,,,,,1.75,3.5,4.5,1.75,3.5,5.5,,,,1.73,3.6,5
E0 (16).csv,E0,27/08/2016,Southampton,Sunderland,1,1,D,0,0,D,,L Mason,16,5,7,2,,,5,5,15,8,,,2,2,0,0,,,,,,1.65,3.6,5.1,1.62,3.8,6.5,,,,1.62,3.6,6
E0 (16).csv,E0,27/08/2016,Tottenham,Liverpool,1,1,D,0,1,A,,R Madley,11,13,4,3,,,5,5,11,17,,,3,5,0,0,,,,,,2.4,3.3,2.75,2.4,3.5,3,,,,2.38,3.4,2.9
E0 (16).csv,E0,27/08/2016,Watford,Arsenal,1,3,A,0,3,A,,K Friend,14,10,6,7,,,3,2,18,15,,,6,1,0,0,,,,,,4.5,3.5,1.75,5,3.75,1.75,,,,4.6,3.75,1.73
E0 (16).csv,E0,28/08/2016,Man City,West Ham,3,1,H,2,0,H,,A Marriner,22,9,5,2,,,5,4,5,10,,,1,3,0,0,,,,,,1.25,5.5,10.3,1.3,6,10,,,,1.3,5.5,9.5
E0 (16).csv,E0,28/08/2016,West Brom,Middlesbrough,0,0,D,0,0,D,,A Taylor,13,7,2,2,,,5,4,12,11,,,1,3,0,0,,,,,,2.5,3.2,2.75,2.62,3,3.1,,,,2.6,2.9,3
E0 (16).csv,E0,10/09/2016,Arsenal,Southampton,2,1,H,1,1,D,,R Madley,17,11,2,5,,,6,1,10,8,,,2,5,0,0,,,,,,1.55,3.9,5.6,1.57,4.2,6.5,,,,1.62,3.5,6.5
E0 (16).csv,E0,10/09/2016,Bournemouth,West Brom,1,0,H,0,0,D,,K Friend,12,12,5,2,,,10,5,9,11,,,1,3,0,0,,,,,,2.1,3.2,3.4,2.05,3.25,4.2,,,,2.1,3,4
E0 (16).csv,E0,10/09/2016,Burnley,Hull,1,1,D,0,0,D,,P Tierney,13,11,2,3,,,5,9,13,3,,,2,0,0,0,,,,,,2.5,3.2,2.75,2.4,3.2,3.25,,,,2.3,3.1,3.3
E0 (16).csv,E0,10/09/2016,Liverpool,Leicester,4,1,H,2,1,H,,C Pawson,17,12,11,3,,,1,7,4,8,,,1,2,0,0,,,,,,1.6,3.7,5.4,1.7,3.8,5.5,,,,1.7,3.75,5.5
E0 (16).csv,E0,10/09/2016,Man United,Man City,1,2,A,1,2,A,,M Clattenburg,14,18,3,6,,,4,4,15,10,,,4,2,0,0,,,,,,2.4,3.2,2.85,2.38,3.25,3.3,,,,2.38,3.2,3.4
E0 (16).csv,E0,10/09/2016,Middlesbrough,Crystal Palace,1,2,A,1,1,D,,N Swarbrick,12,12,4,4,,,6,6,5,9,,,1,2,0,0,,,,,,2.2,3.2,3.2,2.3,3.2,3.5,,,,2.38,3.1,3.2
E0 (16).csv,E0,10/09/2016,Stoke,Tottenham,0,4,A,0,1,A,,A Taylor,15,20,2,8,,,10,8,13,18,,,3,2,0,0,,,,,,4,3.45,1.85,4.33,3.75,1.85,,,,4.8,3.2,1.85
E0 (16).csv,E0,10/09/2016,West Ham,Watford,2,4,A,2,2,D,,M Atkinson,19,13,4,8,,,4,4,10,15,,,2,2,0,0,,,,,,1.8,3.5,4.2,1.91,3.5,4.5,,,,1.91,3.2,4.5
E0 (16).csv,E0,11/09/2016,Swansea,Chelsea,2,2,D,0,1,A,,A Marriner,6,28,2,7,,,1,11,17,8,,,3,4,0,0,,,,,,5.1,3.6,1.65,5.5,4,1.67,,,,6,3.6,1.62
E0 (16).csv,E0,12/09/2016,Sunderland,Everton,0,3,A,0,0,D,,M Jones,11,20,2,9,,,5,4,11,8,,,1,1,0,0,,,,,,3.3,3.3,2.1,3.8,3.4,2.1,,,,3.75,3.2,2.1
E0 (16).csv,E0,16/09/2016,Chelsea,Liverpool,1,2,A,0,2,A,,M Atkinson,12,13,4,5,,,6,4,6,13,,,1,1,0,0,,,,,,2.3,3.3,3.15,2.25,3.5,3.3,,,,2.3,3.4,3.4
E0 (16).csv,E0,17/09/2016,Everton,Middlesbrough,3,1,H,3,1,H,,L Mason,11,7,6,0,,,6,3,5,15,,,2,1,0,0,,,,,,1.7,3.7,5,1.65,3.8,6,,,,1.7,3.2,6
E0 (16).csv,E0,17/09/2016,Hull,Arsenal,1,4,A,0,1,A,,R East,6,24,2,9,,,2,4,9,12,,,0,2,1,0,,,,,,5.5,4,1.6,6,4.2,1.57,,,,6,3.6,1.62
E0 (16).csv,E0,17/09/2016,Leicester,Burnley,3,0,H,1,0,H,,A Taylor,14,7,6,2,,,7,1,10,9,,,0,1,0,0,,,,,,1.6,4,5.5,1.5,4.2,7.5,,,,1.5,3.75,8
E0 (16).csv,E0,17/09/2016,Man City,Bournemouth,4,0,H,2,0,H,,J Moss,20,6,12,2,,,5,5,8,11,,,1,1,1,0,,,,,,1.25,6,11,1.29,5.75,12,,,,1.29,5,12
E0 (16).csv,E0,17/09/2016,West Brom,West Ham,4,2,H,3,0,H,,M Clattenburg,8,23,6,5,,,2,6,14,6,,,2,1,0,0,,,,,,2.6,3.25,2.75,2.7,3.2,2.88,,,,2.7,3.1,2.7
E0 (16).csv,E0,18/09/2016,Crystal Palace,Stoke,4,1,H,2,0,H,,C Pawson,14,11,8,4,,,10,5,15,9,,,2,1,0,0,,,,,,2.1,3.4,3.5,2,3.4,4.2,,,,2.05,3.1,4
E0 (16).csv,E0,18/09/2016,Southampton,Swansea,1,0,H,0,0,D,,M Jones,19,9,6,3,,,7,1,14,9,,,1,1,0,0,,,,,,1.7,3.7,5,1.7,3.75,5.5,,,,1.7,3.4,5.5
E0 (16).csv,E0,18/09/2016,Tottenham,Sunderland,1,0,H,0,0,D,,M Dean,31,6,9,2,,,14,1,7,16,,,1,5,0,1,,,,,,1.35,5.3,8,1.3,5.5,11,,,,1.33,4.33,12
E0 (16).csv,E0,18/09/2016,Watford,Man United,3,1,H,1,0,H,,M Oliver,10,15,5,2,,,5,7,14,19,,,3,4,0,0,,,,,,5.5,4,1.6,6,4.1,1.6,,,,6,3.6,1.62
E0 (16).csv,E0,24/09/2016,Arsenal,Chelsea,3,0,H,3,0,H,,M Oliver,14,9,5,2,,,9,1,9,11,,,0,2,0,0,,,,,,2.35,3.3,3.05,2.4,3.4,3.1,,,,2.4,3.2,3.2
E0 (16).csv,E0,24/09/2016,Bournemouth,Everton,1,0,H,1,0,H,,R Madley,12,13,1,2,,,5,3,10,14,,,2,2,0,0,,,,,,3.5,3.4,2.1,3.6,3.4,2.15,,,,3.6,3.4,2.15
E0 (16).csv,E0,24/09/2016,Liverpool,Hull,5,1,H,3,0,H,,A Marriner,32,2,12,1,,,13,2,8,8,,,1,2,0,1,,,,,,1.25,6,11,1.22,6.5,14,,,,1.25,6,13
E0 (16).csv,E0,24/09/2016,Man United,Leicester,4,1,H,4,0,H,,M Dean,16,10,7,3,,,8,6,9,12,,,0,2,0,0,,,,,,1.65,3.8,5.3,1.73,3.9,5,,,,1.7,3.75,5.5
E0 (16).csv,E0,24/09/2016,Middlesbrough,Tottenham,1,2,A,0,2,A,,G Scott,6,19,2,5,,,2,10,14,9,,,2,1,0,0,,,,,,4.1,3.5,1.9,3.75,3.4,2.1,,,,4,3.4,2
E0 (16).csv,E0,24/09/2016,Stoke,West Brom,1,1,D,0,0,D,,M Atkinson,12,9,2,3,,,6,6,9,13,,,3,4,0,0,,,,,,2.3,3.3,3.15,2.38,3.25,3.25,,,,2.3,3.3,3.3
E0 (16).csv,E0,24/09/2016,Sunderland,Crystal Palace,2,3,A,1,0,H,,A Taylor,11,20,4,4,,,3,5,15,12,,,0,2,0,0,,,,,,2.7,3.3,2.6,2.88,3.25,2.62,,,,2.8,3.2,2.7
E0 (16).csv,E0,24/09/2016,Swansea,Man City,1,3,A,1,1,D,,N Swarbrick,13,18,5,4,,,2,7,15,9,,,2,4,0,0,,,,,,7.5,4.8,1.4,8.5,5.25,1.36,,,,9,4.5,1.4
E0 (16).csv,E0,25/09/2016,West Ham,Southampton,0,3,A,0,1,A,,J Moss,13,18,1,9,,,6,2,9,14,,,5,2,0,0,,,,,,2.7,3.3,2.6,2.8,3.25,2.7,,,,2.8,3.2,2.7
E0 (16).csv,E0,26/09/2016,Burnley,Watford,2,0,H,1,0,H,,M Jones,13,12,4,3,,,7,6,11,15,,,1,3,0,0,,,,,,2.65,3.3,2.65,2.9,3.2,2.62,,,,2.75,3.25,2.7
E0 (16).csv,E0,30/09/2016,Everton,Crystal Palace,1,1,D,1,0,H,,J Moss,13,10,3,2,,,10,9,16,11,,,5,4,0,0,,,,,,1.75,3.6,4.8,1.73,3.9,5,,,,1.75,3.8,5
E0 (16).csv,E0,01/10/2016,Hull,Chelsea,0,2,A,0,0,D,,A Taylor,8,22,3,9,,,5,7,13,15,,,2,2,0,0,,,,,,6.5,4.2,1.5,7,4.4,1.5,,,,7,4.33,1.5
E0 (16).csv,E0,01/10/2016,Sunderland,West Brom,1,1,D,0,1,A,,S Attwell,7,17,2,7,,,6,5,7,13,,,1,3,0,0,,,,,,2.5,3.3,2.85,2.4,3.2,3.25,,,,2.5,3.1,3.2
E0 (16).csv,E0,01/10/2016,Swansea,Liverpool,1,2,A,1,0,H,,M Oliver,8,18,3,6,,,3,10,11,9,,,2,2,0,0,,,,,,7,4.5,1.45,7.5,4.75,1.44,,,,8,4.5,1.44
E0 (16).csv,E0,01/10/2016,Watford,Bournemouth,2,2,D,0,1,A,,M Dean,17,11,7,2,,,4,5,17,12,,,3,4,0,0,,,,,,2.2,3.15,3.5,2.38,3.25,3.25,,,,2.4,3.2,3.2
E0 (16).csv,E0,01/10/2016,West Ham,Middlesbrough,1,1,D,0,0,D,,N Swarbrick,19,9,2,3,,,4,5,13,12,,,2,3,0,0,,,,,,2.1,3.4,3.5,2.2,3.4,3.5,,,,2.3,3.3,3.3
E0 (16).csv,E0,02/10/2016,Burnley,Arsenal,0,1,A,0,0,D,,C Pawson,10,18,1,3,,,2,6,2,3,,,0,0,0,0,,,,,,7.5,4.8,1.4,9,4.75,1.4,,,,9.5,4.5,1.4
E0 (16).csv,E0,02/10/2016,Leicester,Southampton,0,0,D,0,0,D,,M Atkinson,9,11,1,5,,,3,6,9,9,,,1,0,0,0,,,,,,2.1,3.4,3.5,2.25,3.4,3.4,,,,2.25,3.25,3.5
E0 (16).csv,E0,02/10/2016,Man United,Stoke,1,1,D,0,0,D,,R Madley,24,7,9,6,,,13,2,14,9,,,3,0,0,0,,,,,,1.33,5.5,8.2,1.33,5.5,10,,,,1.33,5,11
E0 (16).csv,E0,02/10/2016,Tottenham,Man City,2,0,H,2,0,H,,A Marriner,13,12,7,6,,,4,3,20,10,,,2,2,0,0,,,,,,3.35,3.3,2.2,3.1,3.4,2.4,,,,3,3.4,2.4
E0 (16).csv,E0,15/10/2016,Arsenal,Swansea,3,2,H,2,1,H,,J Moss,16,13,6,6,,,5,6,7,10,,,0,1,1,0,,,,,,1.25,6,11,1.29,5.75,12,,,,1.29,5.5,12
E0 (16).csv,E0,15/10/2016,Bournemouth,Hull,6,1,H,3,1,H,,L Mason,22,11,10,4,,,5,4,8,14,,,0,3,0,0,,,,,,1.85,3.5,4.3,1.85,3.5,4.75,,,,1.85,3.4,4.8
E0 (16).csv,E0,15/10/2016,Chelsea,Leicester,3,0,H,2,0,H,,A Marriner,16,5,6,0,,,8,5,6,12,,,1,1,0,0,,,,,,1.6,3.9,5.7,1.57,4.2,6,,,,1.6,3.8,6.5
E0 (16).csv,E0,15/10/2016,Crystal Palace,West Ham,0,1,A,0,1,A,,M Atkinson,12,12,3,4,,,7,6,12,13,,,1,3,0,1,,,,,,2.2,3.35,3.3,2.1,3.5,3.6,,,,2.2,3.1,3.75
E0 (16).csv,E0,15/10/2016,Man City,Everton,1,1,D,0,0,D,,M Oliver,19,3,8,2,,,13,1,7,9,,,0,2,0,0,,,,,,1.45,4.4,7.2,1.5,4.6,6.5,,,,1.5,4.33,7
E0 (16).csv,E0,15/10/2016,Stoke,Sunderland,2,0,H,2,0,H,,M Jones,18,11,6,1,,,6,4,10,13,,,1,1,0,0,,,,,,2.1,3.4,3.5,2,3.5,4,,,,2.05,3.3,4
